SEX,Survival,pop.size,pop.size.prev,Fhat3,MatFhat3,Density
2,1,335,651,0.023997,-0.00416511,Low
2,1,335,651,-0.0023809,-0.00719734,Low
1,1,335,651,-0.0327613,-0.00719734,Low
1,1,335,651,0.00344078,0.00804569,Low
1,1,335,651,-0.0130308,0.00804569,Low
2,1,335,651,-0.0287338,0.00542396,Low
1,1,335,651,0.00883565,0.00542396,Low
2,1,335,651,-0.021513,-0.0445339,Low
1,1,335,651,0.00512565,-0.0445339,Low
2,1,335,651,-0.0138736,0.0297578,Low
2,1,335,651,0.0460957,-0.0247222,Low
1,1,335,651,-0.00878097,-0.038692,Low
2,1,335,651,0.0309423,-0.0189787,Low
1,1,335,651,-0.00957748,0.000673285,Low
1,1,335,651,-0.0119274,0.0229202,Low
2,1,335,651,0.02814,0.0229202,Low
1,1,335,651,0.0299821,-0.0174209,Low
1,1,335,651,-0.0334111,-0.0100964,Low
2,1,335,651,-0.0117434,-0.0194769,Low
1,1,335,651,-0.00885111,-0.0241541,Low
2,1,335,651,-0.027077,-0.00861223,Low
2,1,335,651,0.037747,-0.0185378,Low
1,1,335,651,-0.0139712,-0.0185378,Low
2,1,335,651,0.0176482,-0.0170521,Low
1,1,335,651,-0.0251947,-0.0170521,Low
1,1,335,651,-0.0224493,-0.0187849,Low
2,1,335,651,0.0108643,-0.0187849,Low
1,1,335,651,-0.0183992,-0.00302333,Low
2,1,335,651,-0.0187859,-0.0388923,Low
1,1,335,651,0.0363255,0.0628082,Low
1,1,335,651,-0.02298,-0.0329637,Low
1,1,335,651,-0.0160879,-0.0329637,Low
1,1,335,651,0.0333449,0.0213644,Low
1,1,335,651,0.000198,0.0448064,Low
1,1,335,651,-0.0153659,0.00326406,Low
2,1,335,651,-0.015969,0.0245727,Low
2,1,335,651,-0.00213011,-0.0210904,Low
2,1,335,651,0.0356899,0.0136922,Low
1,1,335,651,-0.0206345,0.0173532,Low
2,1,335,651,0.0255895,-0.00986658,Low
2,1,335,651,0.0177147,-0.00603254,Low
1,0,335,651,0.00648779,0.0203467,Low
2,1,335,651,-0.0129903,-0.013562,Low
2,1,335,651,-0.00644204,0.0420091,Low
2,1,335,651,0.00111864,-0.0277279,Low
1,1,335,651,0.0116686,0.0290182,Low
1,1,335,651,0.0143032,-0.0110349,Low
1,1,335,651,0.00122944,0.0068709,Low
1,1,335,651,0.0190846,-0.0052504,Low
2,1,335,651,-0.0116517,-0.0206345,Low
1,1,335,651,0.0108448,0.00290997,Low
1,1,357,435,-0.0169987,-0.0254004,Low
1,1,357,435,-0.00381165,-0.0254004,Low
2,1,357,435,0.015018,-0.0430078,Low
1,1,357,435,-0.00882678,-0.0430078,Low
1,1,357,435,0.0191145,-0.0149599,Low
2,1,357,435,-0.00658843,-0.0149599,Low
1,1,357,435,-0.0325757,-0.00476325,Low
1,1,357,435,-0.0142433,-0.0156891,Low
1,1,357,435,0.0464599,-0.0156891,Low
1,NA,357,435,-0.0203552,0.00590111,Low
1,0,357,435,0.0226486,0.00707531,Low
2,NA,357,435,-0.00549473,0.00707531,Low
1,1,357,435,-0.0187457,-0.0373799,Low
1,1,357,435,-0.0422779,-0.00910843,Low
2,1,357,435,-0.0228884,0.0230195,Low
1,1,357,435,0.00127465,0.023161,Low
1,1,357,435,0.00105423,0.023161,Low
1,1,357,435,0.0136473,-0.00933612,Low
1,0,357,435,0.0206005,-0.00933612,Low
1,1,357,435,-0.0168895,-0.0307197,Low
1,1,357,435,-0.00285481,-0.0316322,Low
2,1,357,435,0.0189211,-0.0298745,Low
2,1,357,435,0.0122853,-0.0298745,Low
1,1,357,435,0.00298122,-0.00112828,Low
1,1,357,435,-0.0238475,-0.00112828,Low
1,1,357,435,0.0232259,-0.00112828,Low
1,1,357,435,-0.0169381,-0.0194843,Low
1,1,357,435,-0.0171053,-0.0679467,Low
1,1,357,435,0.0431248,-0.0679467,Low
1,1,357,435,-0.0324795,-0.0156984,Low
1,1,357,435,0.0308941,-0.0205386,Low
1,1,357,435,-0.0193991,-0.0420903,Low
2,NA,357,435,-0.0197817,-0.00298911,Low
1,1,357,435,-0.0144918,-0.00298911,Low
1,1,357,435,-0.0336857,-0.00298911,Low
2,1,357,435,0.00732147,0.0142519,Low
1,1,357,435,-0.013717,0.0142519,Low
1,1,357,435,-0.0102402,0.0193951,Low
1,1,357,435,-0.0161527,-0.0227945,Low
2,1,357,435,0.0268162,-0.0227945,Low
1,1,357,435,-0.0367469,-0.0586165,Low
1,1,357,435,-0.0205868,-0.0586165,Low
2,1,357,435,-0.0323939,-0.0153665,Low
1,1,357,435,-0.00605648,-0.0153665,Low
1,1,357,435,-0.00469445,0.00481593,Low
2,NA,357,435,-0.0266288,-0.00971986,Low
1,1,357,435,0.0150971,-0.00971986,Low
1,1,357,435,-0.027793,-0.00584356,Low
2,1,357,435,-0.011613,-0.00584356,Low
2,1,357,435,0.0697502,-0.00584356,Low
1,1,357,435,0.0373364,-0.00218145,Low
1,1,357,435,0.018656,0.0204674,Low
2,1,357,435,-0.00735312,0.0204674,Low
1,1,357,435,-0.00651364,0.0204674,Low
1,1,357,435,0.0285353,0.00563373,Low
1,1,357,435,0.0340076,0.00563373,Low
1,1,357,435,-0.0291456,0.00563373,Low
1,1,357,435,0.0336029,0.00140208,Low
1,1,357,435,0.00125462,-0.017113,Low
1,1,357,435,-0.0189965,-0.0180991,Low
1,1,357,435,-0.0437647,-0.0115608,Low
1,1,357,435,0.00597067,-0.0115608,Low
1,1,357,435,0.0147903,-0.045707,Low
1,1,357,435,-0.00640902,-0.045707,Low
2,1,357,435,0.0386944,-0.0196544,Low
1,1,357,435,-0.00450171,-0.0196544,Low
1,1,357,435,0.0129887,-0.0196544,Low
1,NA,357,435,-0.0443268,-0.0275858,Low
2,1,357,435,-0.00964676,0.0365382,Low
2,1,357,435,-0.00995659,0.0365382,Low
1,1,357,435,0.0157588,0.0365382,Low
2,1,357,435,-0.0182608,0.0365382,Low
1,1,357,435,-0.0237038,0.0566218,Low
2,1,357,435,0.00864976,0.0566218,Low
2,1,357,435,0.00387034,-0.0427533,Low
1,1,357,435,-0.026606,-0.0474636,Low
1,1,357,435,-0.000918347,-0.0300859,Low
2,1,357,435,-0.0285861,-0.0300859,Low
1,1,357,435,0.000182647,-0.0170812,Low
1,1,357,435,0.000887011,-0.00115031,Low
2,1,357,435,-0.0128756,-0.0203743,Low
1,1,357,435,-0.0386274,-0.0203743,Low
1,1,357,435,-0.0229408,0.02911,Low
2,1,357,435,-0.00816625,0.02911,Low
1,1,357,435,0.00735729,0.02911,Low
2,1,357,435,0.00260314,0.02911,Low
2,1,357,435,0.0167186,0.0444078,Low
1,1,357,435,-0.0367599,0.0444078,Low
2,1,357,435,-0.0461168,-0.0258393,Low
1,1,357,435,0.00294973,-0.0258393,Low
1,1,357,435,-0.00914648,0.00420851,Low
1,1,357,435,0.0400535,-0.0166915,Low
2,1,357,435,-0.00133707,-0.0166915,Low
1,1,357,435,-0.0199272,0.0305395,Low
2,1,357,435,-0.00356255,0.0305395,Low
1,1,357,435,-0.0447254,0.0305395,Low
2,1,357,435,0.0161721,0.00410781,Low
1,1,357,435,-0.0319793,-0.0143185,Low
1,1,357,435,-0.000163349,-0.0143185,Low
1,0,357,435,-0.0275156,-0.0143185,Low
1,1,357,435,0.0164487,0.00303551,Low
1,1,357,435,-0.0516398,0.0121915,Low
1,1,357,435,0.0021071,0.0121915,Low
1,1,357,435,0.0357507,-0.04501,Low
2,1,357,435,-0.0473316,-0.04501,Low
1,1,357,435,0.15687,-0.04501,Low
2,1,357,435,-0.00633876,-0.04501,Low
1,1,357,435,-0.00987498,0.044664,Low
1,1,357,435,-0.00778307,0.044664,Low
1,1,357,435,0.00679361,-0.00223706,Low
1,1,357,435,0.00748992,-0.00223706,Low
1,1,357,435,0.0188523,-0.0465336,Low
2,1,357,435,-0.0336432,-0.0177367,Low
1,1,357,435,0.0209299,-0.0177367,Low
2,1,357,435,-0.0117754,-0.0177367,Low
1,1,357,435,-0.0346728,-0.0203103,Low
1,1,357,435,-0.00707852,-0.0219129,Low
1,1,357,435,0.034071,-0.0219129,Low
1,1,357,435,0.024871,-0.0294898,Low
1,1,357,435,0.00428412,-0.0294898,Low
1,1,357,435,0.0301612,-0.0294898,Low
2,1,357,435,-0.0222664,-0.0294898,Low
2,1,357,435,-0.0124937,0.00265591,Low
2,1,357,435,-0.0198075,0.00265591,Low
1,1,357,435,0.0107428,-0.0369377,Low
2,1,357,435,0.00774117,0.0035052,Low
2,1,357,435,0.0168143,-0.0204721,Low
1,1,357,435,-0.0175539,0.00906772,Low
1,1,357,435,-0.00482683,0.00906772,Low
1,1,357,435,-0.0309844,-0.0184544,Low
1,1,357,435,-0.000427309,-0.0184544,Low
1,1,357,435,0.00459403,0.00447446,Low
2,1,357,435,0.0157157,0.00447446,Low
2,1,357,435,0.0120812,0.00447446,Low
1,1,357,435,0.0417011,-0.0232324,Low
1,1,357,435,-0.0477441,-0.0213953,Low
1,1,357,435,-0.00392794,-0.0354907,Low
1,1,357,435,-0.0277784,-0.0336857,Low
2,0,357,435,-0.0222759,-0.0336857,Low
2,1,357,435,-0.0150332,0.00483539,Low
1,1,357,435,-0.047189,-0.00605648,Low
1,1,357,435,0.0140487,-0.00605648,Low
1,1,357,435,0.0142161,-0.0621841,Low
1,1,357,435,0.000165758,0.0232259,Low
1,1,357,435,0.0481252,0.0285353,Low
1,1,357,435,0.00466271,0.0373364,Low
1,1,357,435,0.00925801,-0.0437647,Low
1,1,357,435,-0.00849013,-0.0437647,Low
1,1,357,435,0.0338199,0.0130153,Low
1,1,357,435,-0.0325686,0.0130153,Low
1,1,357,435,0.0335672,0.0226486,Low
1,1,357,435,-0.0065419,0.0226486,Low
2,1,357,435,-0.0470639,-0.0169381,Low
1,1,357,435,-0.0277001,-0.0169381,Low
1,1,357,435,-0.018345,-0.0367469,Low
1,1,357,435,0.00427019,-0.0367469,Low
2,NA,357,435,0.0298695,0.0921112,Low
2,1,357,435,0.0454123,0.0129887,Low
2,1,357,435,4.94E-05,-0.0447254,Low
1,1,357,435,-0.0462576,-0.0199272,Low
1,1,357,435,0.0221571,-0.0199272,Low
1,1,357,435,-0.0354301,-0.0199272,Low
2,1,357,435,-0.0334638,0.0150971,Low
1,1,357,435,0.00488724,0.0150971,Low
2,NA,357,435,0.00128476,0.0150971,Low
2,1,357,435,-0.005691,0.00294973,Low
2,1,357,435,0.0247026,0.024871,Low
1,1,357,435,0.024546,-0.0237038,Low
1,1,357,435,0.00281088,-0.0237038,Low
1,1,357,435,-0.0221249,-0.0237038,Low
1,1,357,435,0.0138762,-0.00875739,Low
1,1,357,435,-0.0165183,-0.00875739,Low
1,1,357,435,-0.00160134,-0.00875739,Low
1,1,357,435,-0.0175016,-0.0367599,Low
2,1,357,435,-0.0192769,-0.0367599,Low
1,1,357,435,-0.0168279,-0.0135042,Low
2,1,357,435,0.0212142,-0.0144574,Low
2,1,357,435,-0.0183241,-0.0144574,Low
1,1,357,435,-0.00688789,-0.0237418,Low
1,0,357,435,0.0378512,0.00127465,Low
1,0,357,435,0.02397,0.00894754,Low
1,1,357,435,-0.0450367,-0.013717,Low
1,1,357,435,-0.0111592,-0.00651364,Low
1,0,357,435,-0.0380017,-0.00651364,Low
1,1,357,435,0.00367287,0.0179136,Low
1,1,357,435,0.011625,-0.00882678,Low
1,1,357,435,0.000888445,-0.00882678,Low
1,1,357,435,-0.0424486,0.00679361,Low
2,1,357,435,0.0520182,0.00679361,Low
1,1,357,435,-0.00454915,0.0431248,Low
1,NA,357,435,0.0132176,0.0143119,Low
2,1,357,435,-0.01978,0.0143119,Low
1,1,357,435,0.00448157,-0.00691669,Low
1,1,357,435,-0.0346105,-0.018545,Low
1,1,357,435,-0.015633,0.0188523,Low
1,0,357,435,-0.0145867,-0.00285481,Low
1,1,357,435,0.00911993,-0.00285481,Low
1,1,357,435,0.0269652,0.00105423,Low
1,1,357,435,-0.00380645,0.00298122,Low
2,1,357,435,0.00745226,-0.00987498,Low
2,1,357,435,0.023913,-0.027793,Low
1,1,357,435,-0.0285054,-0.0324795,Low
2,1,357,435,0.00506718,-0.00914648,Low
2,1,357,435,-0.0198646,0.0108961,Low
2,1,357,435,-0.0194976,-0.00640902,Low
1,1,357,435,-0.0111947,0.0464599,Low
2,1,357,435,1.48E-05,0.00125462,Low
1,0,357,435,-0.0349702,-0.01564,Low
1,1,357,435,-0.0113762,0.15687,Low
2,1,357,435,0.00380745,0.00597067,Low
1,1,357,435,0.00940437,-0.000163349,Low
2,1,357,435,0.0195681,-0.0422779,Low
2,1,357,435,-0.0375338,-0.0422779,Low
2,1,357,435,-0.00643644,0.0021071,Low
1,1,357,435,-0.0192456,0.00367287,Low
1,1,357,435,-0.00409303,-0.0319793,Low
1,1,357,435,-0.0185132,-0.0325757,Low
2,1,357,435,0.00107441,-0.0171053,Low
2,1,357,435,-0.0392612,-0.0130947,Low
1,1,362,649,-0.0277583,-0.0284205,Low
1,1,362,649,-0.0242552,-0.018345,Low
1,1,362,649,0.041888,0.00427019,Low
1,1,362,649,-0.0183607,-0.00508064,Low
1,1,362,649,0.0223415,-0.0285054,Low
1,1,362,649,0.0136922,-0.0285054,Low
1,1,362,649,-0.0179709,-0.0285054,Low
1,1,362,649,0.0161154,-0.0435211,Low
1,1,362,649,0.0123664,-0.00176468,Low
1,1,362,649,-0.0303375,-0.0445339,Low
1,1,362,649,0.0349297,0.0297578,Low
1,0,362,649,-0.0119274,0.0229202,Low
1,1,362,649,-0.0157482,-0.0185378,Low
1,1,362,649,0.00845233,-0.0116791,Low
1,1,362,649,-0.0442345,-0.0187849,Low
1,1,362,649,-0.0183036,0.0113288,Low
1,1,362,649,0.029233,-0.0132288,Low
1,1,362,649,-0.0146859,-0.0210904,Low
1,1,362,649,0.0114744,-0.0210904,Low
1,1,362,649,0.02259,-0.00986658,Low
1,1,362,649,-0.0113368,-0.00603254,Low
1,1,362,649,0.00504083,0.0290182,Low
1,1,362,649,-0.0244466,0.0068709,Low
1,1,362,649,0.00122944,0.0068709,Low
1,1,362,649,0.00740333,0.0068709,Low
1,1,362,649,-0.0194211,0.00958511,Low
1,1,362,649,-0.0178345,-0.00909043,Low
1,1,362,649,-0.00937755,-0.024283,Low
1,1,362,649,0.0264104,-0.024283,Low
2,1,362,649,-0.00278093,-0.0245872,Low
1,0,362,649,-0.00761413,-0.0245872,Low
1,1,362,649,-0.00737462,0.00290997,Low
1,1,362,649,-0.0118927,0.00290997,Low
2,1,362,649,-0.0333686,0.00290997,Low
2,1,362,649,-0.0162362,0.00290997,Low
1,1,362,649,0.0291988,-0.0119274,Low
1,1,362,649,-0.0353426,-0.0179709,Low
2,1,362,649,-0.0150292,-0.0149832,Low
1,1,362,649,-0.037413,-0.0013815,Low
1,1,362,649,-0.024301,-0.0013815,Low
1,1,362,649,-0.0421952,-0.0253554,Low
2,1,362,649,-0.0139251,0.00512565,Low
1,1,362,649,-0.0146677,-0.00957748,Low
1,1,362,649,0.0234009,0.0215104,Low
1,1,362,649,0.000367963,0.0215104,Low
2,1,362,649,-0.0157166,0.0215104,Low
2,1,362,649,-0.0353828,0.0215104,Low
1,1,362,649,-0.0314501,0.0215104,Low
1,1,362,649,0.00627219,-0.0130308,Low
1,1,362,649,0.0187639,-0.0130308,Low
1,1,362,649,0.0195158,-0.0327613,Low
1,1,362,649,-0.0303701,-0.0327613,Low
1,1,362,649,-0.0202121,-0.0183992,Low
1,1,362,649,-0.0211708,-0.0123061,Low
2,1,362,649,-0.0411825,0.0108448,Low
1,1,362,649,-0.018568,0.0108448,Low
2,1,362,649,-0.021586,0.0108448,Low
1,1,362,649,-0.00472758,0.0108448,Low
1,1,362,649,-0.0237794,0.00509015,Low
1,1,362,649,-0.0119629,0.00509015,Low
1,1,362,649,-0.0303037,0.0116686,Low
1,1,362,649,0.0190049,-0.00755827,Low
1,1,362,649,0.00837489,-0.00755827,Low
1,1,362,649,-0.0183032,-0.0446396,Low
1,1,362,649,0.00487464,0.00122944,Low
1,1,362,649,-0.00763617,-0.0334111,Low
1,1,362,649,-0.0113689,-0.0334111,Low
1,1,362,649,-0.0145236,-0.0123377,Low
1,1,362,649,-0.00782839,-0.0123377,Low
2,1,362,649,-0.0392604,-0.021904,Low
1,1,362,649,0.00939192,0.0413015,Low
1,1,362,649,0.00593796,0.0448465,Low
1,1,362,649,-0.0195883,-0.041785,Low
1,1,362,649,0.00171106,0.0263476,Low
1,1,362,649,-0.00532306,0.0290397,Low
1,1,362,649,0.0159695,0.0290397,Low
1,1,362,649,-0.0107245,-0.0270552,Low
2,1,362,649,-0.0402875,-0.0270552,Low
1,1,362,649,-0.0140923,0.0322605,Low
1,1,362,649,0.00677413,0.0122154,Low
1,1,362,649,0.00794959,0.00817767,Low
1,1,362,649,-0.0185536,0.00564231,Low
1,0,362,649,0.00125301,0.00564231,Low
1,1,362,649,-0.00467688,-0.0346903,Low
2,1,362,649,0.0590284,-0.0346903,Low
1,1,362,649,-0.042279,-0.023028,Low
2,1,362,649,-0.00327415,-0.023028,Low
1,1,362,649,-0.0106921,-0.023028,Low
1,1,362,649,0.00830322,-0.023028,Low
1,1,362,649,0.00837307,-0.023028,Low
1,1,362,649,-0.012865,-0.00490625,Low
1,1,362,649,-0.0314111,-0.00490625,Low
1,1,362,649,0.00526755,-0.0379984,Low
1,1,362,649,0.0159468,-0.0379984,Low
2,1,362,649,0.0268758,0.0109285,Low
1,1,362,649,-0.00791414,-0.017804,Low
1,1,362,649,-0.0105285,-0.017804,Low
1,1,362,649,0.0121423,0.0155828,Low
1,1,362,649,0.0526352,0.0155828,Low
1,1,362,649,-0.0202997,-0.00937755,Low
1,1,362,649,-0.0195871,-0.00937755,Low
1,1,362,649,-0.0206346,-0.00937755,Low
1,1,362,649,0.0333917,-0.00937755,Low
1,1,362,649,0.0163908,0.041888,Low
2,1,362,649,-0.0084611,0.0045062,Low
1,1,362,649,-0.0484138,-0.0129987,Low
1,1,362,649,0.0113874,-0.0129987,Low
1,1,362,649,-0.0436103,-0.0129987,Low
1,1,362,649,-0.00117245,0.0184886,Low
1,1,362,649,-0.00363785,0.0184886,Low
1,1,362,649,-0.0202429,0.0123664,Low
1,1,362,649,-0.022948,0.0331799,Low
2,1,362,649,0.0122845,0.0331799,Low
1,1,362,649,-0.0100863,-0.0277583,Low
1,1,362,649,-0.022429,0.0223415,Low
1,1,362,649,-0.0020849,0.0223415,Low
1,1,362,649,1.81E-05,0.0223415,Low
1,1,362,649,0.012044,0.0114735,Low
1,1,362,649,0.0144516,0.0114735,Low
1,1,362,649,-0.0363238,0.0114735,Low
1,1,362,649,-0.0140148,-0.0146964,Low
2,1,362,649,0.0108192,-0.0172935,Low
1,1,362,649,0.0163155,-0.0260488,Low
1,1,362,649,0.00381221,-0.0260488,Low
1,1,362,649,-0.042823,-0.0260488,Low
1,1,362,649,-0.00182176,-0.00355306,Low
1,1,362,649,-0.0250727,0.00237359,Low
1,1,362,649,0.0100674,0.00237359,Low
1,1,362,649,-0.0250749,-0.0155773,Low
1,1,362,649,0.000966849,-0.0155773,Low
1,1,362,649,0.0453168,-0.0155773,Low
1,1,362,649,-0.0188008,-0.0155773,Low
1,1,362,649,-0.0226653,-0.0406533,Low
1,1,362,649,0.00010489,-0.0406533,Low
1,1,362,649,0.02744,0.000922862,Low
1,1,362,649,-0.0230226,-0.0256683,Low
1,1,362,649,-0.0236169,0.0114774,Low
2,1,362,649,0.00570517,-0.0142776,Low
1,1,362,649,0.0151716,-0.0142776,Low
1,1,362,649,-0.0238864,-0.0142776,Low
1,1,362,649,0.00447298,-0.00181751,Low
1,1,362,649,0.00457911,0.000188545,Low
1,1,362,649,-0.0101568,-0.0391458,Low
1,1,362,649,0.013639,-0.0183036,Low
1,1,362,649,0.0116365,-0.0183036,Low
1,1,362,649,-0.0147511,-0.0211708,Low
1,1,362,649,0.0172881,-0.0211708,Low
2,1,362,649,-0.0133646,-0.0283886,Low
1,1,362,649,-0.0287807,-0.0442345,Low
1,1,362,649,-0.0011056,-0.0168962,Low
1,1,362,649,-0.00794665,-0.00472758,Low
2,NA,362,649,-0.0241463,-0.00472758,Low
1,1,362,649,0.00485682,-0.0146677,Low
1,1,362,649,0.0285942,-0.0146677,Low
2,1,362,649,-0.0436484,-0.0490523,Low
2,1,362,649,0.0210731,-0.0338564,Low
1,1,362,649,0.0383722,-0.0338564,Low
1,1,362,649,-0.0158957,0.00125301,Low
2,1,362,649,-0.0111573,0.00125301,Low
1,1,362,649,-0.00967994,-0.0183607,Low
1,1,362,649,-0.00867723,-0.037413,Low
2,1,362,649,-0.0146393,-0.037413,Low
1,1,362,649,-0.00117584,-0.00402613,Low
2,NA,362,649,-0.00837986,-0.00402613,Low
1,1,362,649,-0.00861482,-0.00402613,Low
1,1,362,649,-0.0155606,-0.00782839,Low
2,1,362,649,0.0651801,-0.00782839,Low
1,1,362,649,-0.012977,-0.0303701,Low
2,1,362,649,-0.00617697,-0.0303701,Low
1,1,362,649,-0.00720477,-0.0303701,Low
1,1,362,649,-0.0129223,-0.00398424,Low
1,1,362,649,-0.0367132,-0.018568,Low
1,1,362,649,-0.0159338,-0.018568,Low
1,1,362,649,-0.0234289,-0.0250727,Low
1,1,362,649,-0.0225897,-0.0250727,Low
1,1,362,649,-0.00400672,0.00482334,Low
1,1,362,649,0.0263668,-0.0157482,Low
2,1,362,649,0.00114051,0.00447298,Low
2,NA,362,649,-0.0374398,-0.0107245,Low
2,1,362,649,0.0105465,-0.0107245,Low
1,1,362,649,-0.0101503,0.00487464,Low
2,1,362,649,-0.0353029,-0.0113689,Low
1,1,362,649,-0.0144471,-0.0402059,Low
1,1,362,649,-0.0159974,-0.0402059,Low
1,1,362,649,-0.0133606,-0.0149567,Low
1,1,362,649,-0.00856587,-0.0202121,Low
1,1,362,649,-0.00882529,-0.00763617,Low
2,1,362,649,0.0063165,-0.00763617,Low
2,1,362,649,-0.0377035,-0.0146859,Low
2,1,362,649,-0.0418094,-0.0140923,Low
1,1,362,649,-0.0237465,0.00593796,Low
2,1,362,649,-0.0256115,0.00381221,Low
1,1,362,649,-0.00368849,-0.0145236,Low
1,1,362,649,-0.0130032,0.00752904,Low
1,1,362,649,-0.00637928,-0.0237794,Low
1,1,362,649,0.00751354,-0.0230226,Low
1,1,362,649,-0.0393972,-0.0230226,Low
1,1,362,649,-0.044797,-0.000333167,Low
1,1,362,649,0.118584,0.0144516,Low
1,1,362,649,-0.0112224,0.0144516,Low
1,1,362,649,0.0139346,0.02744,Low
1,1,362,649,-0.0372711,0.02744,Low
1,1,362,649,-0.00398071,-0.0484138,Low
1,1,362,649,0.0185929,-0.0484138,Low
1,1,362,649,0.00591737,-0.024301,Low
2,1,362,649,-0.00705329,0.0453168,Low
2,1,362,649,0.012708,0.0116365,Low
1,1,362,649,-0.0337243,-0.00363785,Low
1,1,362,649,0.00253639,-0.0028834,Low
2,1,362,649,0.0384076,-0.00791414,Low
1,1,362,649,-0.0157736,0.00457911,Low
2,1,362,649,-0.0273998,-0.0384876,Low
1,1,362,649,0.013829,-0.0540218,Low
2,1,362,649,0.00399972,0.00722486,Low
2,1,362,649,0.0186313,0.0181152,Low
1,1,362,649,0.154856,-0.0303375,Low
2,1,362,649,0.0285548,-0.00532306,Low
1,1,362,649,-0.015546,-0.00532306,Low
2,1,362,649,-0.000913663,0.0349297,Low
1,1,362,649,-0.0371573,0.00485682,Low
1,1,362,649,0.00949419,-0.0183032,Low
1,1,362,649,0.00374753,-0.00117245,Low
2,1,362,649,-0.00109537,-0.0238864,Low
2,1,362,649,-0.0066479,0.0121423,Low
1,1,362,649,0.0167059,0.0383722,Low
2,1,362,649,-0.00466781,-0.00117584,Low
1,1,362,649,0.00649038,-0.00117584,Low
2,1,362,649,0.0223748,-0.0140148,Low
1,1,362,649,-0.00607864,-0.042823,Low
1,1,362,649,0.0924778,-0.0105285,Low
2,1,362,649,-0.00534262,-0.0105285,Low
1,1,362,649,-0.00729328,-0.0353426,Low
2,1,362,649,-0.030572,-0.0202997,Low
1,1,362,649,-0.0176089,0.0195158,Low
1,1,362,649,0.0169542,-0.0177728,Low
1,1,362,649,-0.0402903,0.00837489,Low
2,1,362,649,0.0338346,-0.0244466,Low
2,1,362,649,-0.0169529,0.0374768,Low
2,1,362,649,-0.0141812,0.0286065,Low
1,1,362,649,-0.00635429,-0.0259563,Low
1,1,362,649,-0.0202934,0.00189254,Low
2,1,362,649,0.0201943,-0.0344261,Low
1,1,362,649,0.0248285,0.0392236,Low
1,1,362,649,-0.0211513,0.0159695,Low
1,1,362,649,0.00408134,0.00010489,Low
2,1,362,649,-0.00814978,0.0172881,Low
1,1,362,649,0.032832,-0.042279,Low
2,1,362,649,-0.0155674,-0.0314111,Low
1,1,362,649,-0.0403263,0.00627219,Low
2,1,362,649,-0.0056822,-0.00856587,Low
2,1,362,649,0.0144203,0.013639,Low
1,1,362,649,-0.0233801,-0.00861482,Low
2,1,362,649,-0.00650521,0.0163908,Low
1,1,362,649,0.00896804,-0.0314501,Low
1,1,362,649,-0.0127071,-0.0314501,Low
2,1,362,649,-0.0106891,-0.0287807,Low
1,1,362,649,-0.0314613,-0.0436103,Low
2,1,362,649,-0.0117651,0.0151716,Low
2,1,362,649,-0.000916338,-0.00794665,Low
2,1,362,649,-0.00524877,-0.0185536,Low
2,1,362,649,-0.0222268,0.00794959,Low
1,1,362,649,-0.00521475,-0.00182176,Low
2,1,362,649,-0.0139284,0.0100674,Low
1,1,362,649,-0.00460105,-0.0020849,Low
1,1,362,649,-0.0192657,-0.00624203,Low
1,1,362,649,0.0158773,-0.0158957,Low
2,1,362,649,0.013284,-0.0372711,Low
1,1,362,649,0.105211,-0.0202429,Low
1,1,362,649,0.00241045,0.0187779,Low
1,1,405,671,-0.0185378,-0.0213329,Low
2,1,405,671,-0.0353495,-0.0214404,Low
1,1,405,671,0.0150026,-0.0166915,Low
1,1,405,671,0.00542396,-0.0143185,Low
1,1,405,671,0.0420091,-0.0143185,Low
1,1,405,671,-0.0516398,0.0121915,Low
1,1,405,671,-0.0346728,-0.0203103,Low
1,0,405,671,-0.0248524,-0.0294898,Low
1,1,405,671,0.0107428,-0.0369377,Low
1,1,405,671,0.00804569,0.00906772,Low
1,1,405,671,-0.0277784,-0.0336857,Low
1,1,405,671,-0.0138914,-0.00605648,Low
1,1,405,671,-0.0241541,0.0373364,Low
1,1,405,671,0.00427019,-0.0367469,Low
1,1,405,671,0.00488724,0.0150971,Low
2,1,405,671,0.000749731,-0.0237038,Low
1,1,405,671,-0.0196283,-0.00875739,Low
1,1,405,671,-0.0174209,-0.00875739,Low
1,1,405,671,0.0186275,-0.00875739,Low
1,1,405,671,-0.0165183,-0.00875739,Low
1,1,405,671,-0.00452252,0.00894754,Low
1,1,405,671,0.0068709,-0.00651364,Low
1,0,405,671,-0.0424486,0.00679361,Low
1,0,405,671,0.000673285,-0.018545,Low
1,1,405,671,-0.0247222,-0.00381165,Low
1,1,405,671,-0.00380645,0.00298122,Low
1,1,405,671,-0.038692,-0.00987498,Low
1,1,405,671,0.00738478,-0.0354301,Low
1,1,405,671,-0.0287033,-0.0354301,Low
1,1,405,671,-0.0210904,0.00748992,Low
1,1,405,671,-0.0118826,0.00748992,Low
1,1,405,671,0.0155828,0.0257699,Low
1,1,405,671,-0.0436209,-0.01564,Low
1,1,405,671,-0.0146964,-0.000163349,Low
1,1,405,671,-0.00302333,-0.000163349,Low
1,0,405,671,0.00940437,-0.000163349,Low
1,1,405,671,-0.00603254,-0.000918347,Low
1,1,405,671,0.00290997,-0.0422779,Low
1,1,405,671,-0.0277583,-0.0284205,Low
1,1,405,671,0.00564231,0.0313514,Low
